sp,x,y
sp12,-47.232778,-10.544444
sp12,-46.336111,-20.106389
sp12,-48.767778,-15.852806
sp12,-46.261944,-23.480556
sp12,-43.93780136,-19.92079926
sp12,-53.80690002,-29.68420029
sp12,-43.361528,-18.149472
sp12,-47.171944,-10.391111
sp12,-47.47000122,-20.25
sp12,-47.236111,-13.529444
sp12,-46.312778,-10.222222
sp12,-61.147611,4.502194
sp12,-49.52830124,-25.45859909
sp12,-68.1,-13.733333
sp12,-43.877667,-18.325333
sp12,-50.189417,-16.068472
sp12,-44.231944,-17.455
sp12,-45.962306,-15.383722
sp12,-47.88368,-15.929575
sp12,-52.101222,-18.522833
sp12,-52.537667,-15.727333
sp12,-48.968694,-19.155056
sp12,-52.367222,-17.359722
sp12,-51.033611,-16.573611
sp12,-42.88970184,-16.55940056
sp12,-43.60029984,-18.24939919
sp12,-46.390833,-23.534722
sp12,-55.93333,-25.01667
sp12,-53.193611,-18.980833
sp12,-45.61830139,-15.30560017
sp12,-50.119278,-16.003611
sp12,-53.070278,-18.260278
sp12,-43.714769,-17.890303
sp12,-47.540833,-22.159444
sp12,-52.549167,-17.384444
sp12,-47.553333,-15.269722
sp12,-51.843472,-16.960306
sp12,-44.376667,-22.435
sp12,-43.029167,-16.316944
sp12,-47.169767,-22.922308
sp12,-46.881333,-10.270139
sp12,-43.3525,-20.274722
sp12,-46.63,-23.54
sp12,-48.194167,-22.412778
sp12,-46.317778,-20.179444
sp12,-50.14030075,-15.9343996
sp12,-43.4225,-19.035833
sp12,-49.390556,-25.275278
sp12,-52.36,-18.261111
sp12,-49.0075,-14.223056
sp12,-43.617938,-18.183663
sp12,-47.92987267,-15.78342081
sp12,-46.445833,-10.370833
sp12,-49.216667,-26.292778
sp12,-48.361944,-19.454444
sp12,-47.74,-15.674444
sp12,-47.37,-16.403333
sp12,-54.82939911,-19.83169937
sp12,-46.854917,-11.431778
sp12,-48.576667,-19.091944
sp12,-43.541389,-18.355
sp12,-50.066944,-15.597222
sp12,-43.507639,-19.224139
sp12,-47.7,-15.473056
sp12,-46.147222,-23.566944
sp12,-49.266667,-24.233333
sp12,-46.1883,-23.5228
sp12,-56.473056,-15.271111
sp12,-35.125833,-6.838889
sp12,-43.336944,-19.178056
sp12,-43.596333,-19.381
sp12,-46.419167,-23.5425
sp12,-48.18719864,-18.64719963
sp12,-44.97330093,-12.36330032
sp12,-43.41529846,-19.95940018
sp12,-51.19029999,-28.05360031
sp12,-49.07690048,-25.36560059
sp12,-59.57,-18.32
sp12,-49.27310181,-25.42779922
sp12,-41.873722,-13.438472
sp12,-42.53110123,-22.28190041
sp12,-42.501667,-15.415556
sp12,-47.929167,-15.735833
sp12,-43.376944,-18.155833
sp12,-45.25329971,-21.69689941
sp12,-43.5080986,-20.28750038
sp12,-49.94860077,-24.52610016
sp12,-46.011111,-15.501111
sp12,-47.263611,-13.553333
sp12,-65.9119,7.0758
sp12,-46.429722,-23.543611
sp12,-48.558611,-25.188333
sp12,-50.42689896,-26.96080017
sp12,-51.81029892,-16.95669937
sp12,-50.00640106,-25.42939949
sp12,-43.545556,-18.181944
sp12,-47.714167,-16.91
sp12,-54.398333,-20.583889
sp12,-51.541667,-18.081944
sp12,-52.35309982,-14.67329979
sp12,-54.363056,-20.655833
sp12,-41.663611,-13.249722
sp12,-46.524667,-10.372667
sp12,-35.00249863,-7.560560226
sp12,-61.108694,4.931583
sp12,-47.265833,-10.533889
sp12,-49.22809982,-16.96220016
sp12,-38.224472,-12.70825
sp12,-49.443333,-25.263056
sp12,-45.652639,-15.192417
sp12,-49.7057991,-24.25110054
sp12,-41.892528,-13.302333
sp12,-52.61830139,-27.09639931
sp12,-43.323333,-18.104444
sp12,-47.384444,-16.411667
sp12,-48.7925,-17.016389
sp12,-46.041667,-11.621667
sp12,-42.9656,-22.4122
sp12,-48.95330048,-16.9727993
sp12,-48.833333,-13.75
sp12,-75.716667,6.916667
sp12,-35.137778,-6.739722
sp12,-50.01190186,-24.79109955
sp12,-49.652211,-25.469583
sp12,-53.164722,-18.981944
sp12,-39.174419,-17.064347
sp12,-43.80139923,-20.25329971
sp12,-48.584167,-15.516667
sp12,-35.118056,-6.706111
sp12,-55.80725,-15.415111
sp12,-43.714444,-19.035278
sp12,-38.128889,-12.418889
sp12,-46.31829834,-13.39830017
sp12,-41.500556,-13.354167
sp12,-44.158056,-17.530556
sp12,-55.7645,-15.440333
sp12,-44.56999969,-22.63999939
sp12,-45.734167,-6.716667
sp12,-42.545556,-16.351944
sp12,-46.651,-16.199778
sp12,-47.35201,-24.02806
sp12,-48.822222,-15.806389
sp12,-43.39080048,-18.00419998
sp12,-48.59000015,-24.57999992
sp12,-46.454167,-10.333889
sp12,-47.645861,-16.687583
sp12,-47.010611,-11.155694
sp12,-48.77000046,-22.19000053
sp12,-48.05,-16.033333
sp12,-42.52080154,-20.66670036
sp12,-48.9661111,-15.7133333
sp12,-36.213444,-6.717333
sp12,-48.05,-14.11
sp12,-44.384167,-21.275833
sp12,-47.902528,-22.276167
sp12,-42.80425,-15.819
sp12,-49.23889923,-22.88059998
sp12,-41.529444,-13.180833
sp12,-46.749167,-10.61925
sp12,-41.575556,-13.314167
sp12,-52.925111,-17.645611
sp12,-59.583333,-18.333333
sp12,-48.456389,-15.511111
sp12,-46.428944,-23.392056
sp12,-48.72655,-19.718083
sp12,-41.8,-13.6
sp12,-49.086972,-18.786861
sp12,-51.086944,-18.135833
sp12,-46.567361,-20.184361
sp12,-48.940556,-25.323056
sp12,-44.645,-21.466194
sp12,-47.449889,-10.894417
sp12,-41.505556,-13.201111
sp12,-51.403222,-16.618472
sp12,-43.785556,-17.916667
sp12,-53.1175,-18.434194
sp12,-60.77055,-14.56083
sp12,-49.46360016,-24.1128006
sp12,-52.959667,-18.434806
sp12,-52.091944,-20.207778
sp12,-44.657972,-21.447278
sp12,-52.056389,-18.308333
sp12,-43.560972,-19.292167
