sp,x,y
sp12,-47.010611,-11.155694
sp12,-47.390861,-10.912
sp12,-47.449889,-10.894417
sp12,-47.503972,-10.704694
sp12,-47.288778,-10.653139
sp12,-49.742889,-25.441861
sp12,-42.584,-22.280028
sp12,-55.7645,-15.440333
sp12,-49.191556,-27.667222
sp12,-43.498778,-18.261694
sp12,-43.381333,-18.295917
sp12,-43.566278,-18.272972
sp12,-43.579778,-18.367917
sp12,-61.108694,4.931583
sp12,-61.147611,4.502194
sp12,-44.657972,-21.447278
sp12,-44.645,-21.466194
sp12,-44.6945,-21.473944
sp12,-47.65425,-14.134694
sp12,-47.635833,-16.711556
sp12,-47.645861,-16.687583
sp12,-48.77355,-15.81375
sp12,-47.444247,-13.93475
sp12,-47.743333,-19.553117
sp12,-47.930461,-19.722944
sp12,-48.6056,-19.761983
sp12,-48.72655,-19.718083
sp12,-48.885375,-19.285578
sp12,-48.760553,-19.185189
sp12,-39.174419,-17.064347
sp12,-46.555167,-23.896694
sp12,-46.438972,-23.801806
sp12,-43.596333,-19.381
sp12,-52.537667,-15.727333
sp12,-44.157261,-22.041336
sp12,-43.560972,-19.292167
sp12,-43.497917,-19.221139
sp12,-73.085194,-6.797917
sp12,-41.761467,-13.15035
sp12,-46.332572,-14.203506
sp12,-47.714167,-16.91
sp12,-47.706583,-16.885306
sp12,-47.616694,-16.676083
sp12,-43.795069,-18.03425
sp12,-42.915072,-16.588811
sp12,-42.838003,-15.699017
sp12,-47.437778,-13.917167
sp12,-51.904667,-18.138353
sp12,-49.652211,-25.469583
sp12,-43.714769,-17.890303
sp12,-43.61,-19.229222
sp12,-48.95330048,-16.9727993
sp12,-43.706944,-19.066111
sp12,-46.85390091,-20.34390068
sp12,-43.60029984,-18.24939919
sp12,-50.196167,-24.291778
sp12,-49.666667,-24.171667
sp12,-44.97330093,-12.36330032
sp12,-47.35201,-24.02806
sp12,-49.46360016,-24.1128006
sp12,-50.41360092,-24.50939941
sp12,-50.24280167,-24.24580002
sp12,-50.00640106,-25.42939949
sp12,-49.94860077,-24.52610016
sp12,-50.16189957,-25.09499931
sp12,-48.59000015,-24.57999992
sp12,-49.34000015,-24.11000061
sp12,-49.7057991,-24.25110054
sp12,-65.9119,7.0758
sp12,-47.47000122,-20.25
sp12,-36.213444,-6.717333
sp12,-43.8897,-19.6272
sp12,-46.52999878,-23.65999985
sp12,-44.56999969,-22.63999939
sp12,-49.27310181,-25.42779922
sp12,-45.59000015,-22.72999954
sp12,-48.68000031,-20.17000008
sp12,-46.90999985,-23.60000038
sp12,-46.36579895,-20.24530029
sp12,-52.35309982,-14.67329979
sp12,-50.01190186,-24.79109955
sp12,-43.5080986,-20.28750038
sp12,-49.13999939,-24.30999947
sp12,-38.32419968,-12.69750023
sp12,-41.77280045,-13.15190029
sp12,-41.81140137,-13.57890034
sp12,-42.88970184,-16.55940056
