sp,x,y
sp21,5.181847,51.223841
sp21,-71.583172,42.8164
sp21,-74.378862,39.88713
sp21,-73.546281,40.742699
sp21,-79.482912,39.535058
sp21,-79.117632,45.071753
sp21,-74.531966,39.880666
sp21,-68.235319,44.398597
sp21,-68.725021,44.870811
sp21,-70.374817,41.64752
sp21,4.566409,49.964029
sp21,-79.704475,33.087861
sp21,-74.538115,39.777306
sp21,3.462975,51.155897
sp21,-6.17281,43.561669
sp21,-74.53208,39.88098
sp21,-84.433062,46.738787
sp21,-65.855474,43.822096
sp21,-1.578003,50.966627
sp21,-73.500013,40.654997
sp21,-70.195237,42.067897
sp21,-6.172824,43.561724
sp21,-74.653917,39.67432
sp21,-77.913287,34.045837
sp21,-74.532045,39.881
sp21,-70.204468,42.061513
sp21,-74.566857,39.37803
sp21,-1.621271,43.345118
sp21,-7.527899,43.450176
sp21,-68.727019,44.86815
sp21,-78.299503,34.093028
sp21,-60.848755,46.274295
sp21,-73.49467,40.764195
sp21,-85.594214,42.1818
sp21,-74.378915,39.88718
sp21,-63.916715,44.497686
sp21,-81.3815,46.055081
sp21,-64.62154,44.475511
sp21,-79.174831,40.121686
sp21,-74.550382,39.809075
sp21,-74.378113,39.887292
sp21,9.275726,55.582983
sp21,9.86369,52.423888
sp21,-5.7946,57.000085
sp21,-72.96275,40.800081
sp21,-74.508185,39.960076
sp21,5.722605,52.27162
sp21,-74.379321,39.887307
sp21,-78.442219,45.521007
sp21,-74.378905,39.887103
sp21,-74.537675,39.776888
sp21,-68.051117,44.333808
sp21,-1.112332,43.704111
sp21,-74.3778,39.887153
sp21,-68.2424,44.389325
sp21,-63.916704,44.497686
sp21,-74.310219,40.012087
sp21,-74.258069,39.867533
sp21,12.447317,47.801508
sp21,-93.181205,45.140464
sp21,-60.848308,46.274088
sp21,-6.17297,43.561895
sp21,-84.832778,47.750733
sp21,8.115414,55.568725
sp21,5.271313,51.580025
sp21,-71.96715,43.962569
sp21,-81.356545,46.04207
sp21,-68.391393,44.85891
sp21,8.360383,56.171653
sp21,-71.631046,42.730976
sp21,-72.991071,40.849842
sp21,-74.90112,39.674078
sp21,-74.651002,39.649982
sp21,-68.191842,44.336231
sp21,-3.923742,48.366912
sp21,-73.574199,40.639848
sp21,7.701766,53.415504
sp21,-72.138122,43.5909
sp21,-88.188788,30.701095
sp21,-68.724533,44.870838
sp21,-2.473426,47.807338
sp21,-86.882788,41.605252
sp21,-71.582417,42.816274
sp21,-70.375663,41.648105
sp21,-81.381753,46.023578
sp21,-68.391485,44.858992
sp21,-74.532028,39.88073
sp21,-78.291885,34.088272
sp21,-70.674417,41.859812
sp21,-80.126832,34.590256
sp21,12.957548,48.052665
sp21,12.91648,56.76888
sp21,12.61587,56.78648
sp21,14.76917,56.76706
sp21,14.76834,56.76642
sp21,12.57916,59.47036
sp21,14.76894,56.76631
sp21,13.88551,57.25447
sp21,18.75724,59.27951
sp21,11.50465,58.01748
sp21,13.08363,56.69978
sp21,-8.7,43.08
sp21,3.72013,46.72285
sp21,3.72132,46.81289
sp21,-0.50539,43.16535
sp21,-0.50534,43.16531
sp21,11.567417,59.468558
sp21,11.584081,59.47298
sp21,11.569564,59.46791
sp21,11.573993,59.463899
sp21,11.711875,59.522962
sp21,-1.33837,43.34729
sp21,-2.8104,47.84648
sp21,-88.696389,30.466944
sp21,-1.98,43.2
sp21,-2.49,42.69
sp21,-2.72,43.06
sp21,-2.51,42.69
sp21,-3.43,43.13
sp21,10.968945,57.302491
sp21,-40.4125,-20.600556
sp21,6.1,53.05
sp21,6.35,52.6
sp21,6.4,52.8
sp21,5.25,51.65
sp21,6.75,51.9
sp21,6.2,53.15
sp21,6.15,52.9
sp21,5.4,51.25
sp21,4.35,51.4
sp21,6.25,52.15
sp21,6.75,52.15
sp21,5.5,51.55
sp21,5.9,51.2
sp21,6.25,52.55
sp21,6.4,52.75
sp21,5.15,51.3
sp21,6.6,53.1
sp21,6.75,52.4
sp21,4.85,51.55
sp21,5.55,51.75
sp21,6.25,52.9
sp21,5.55,51.4
sp21,5.55,51.5
sp21,6.15,52.95
sp21,5.2,51.55
sp21,5.6,51.35
sp21,5.45,51.3
sp21,6.35,52.5
sp21,5.35,51.6
sp21,6.6,53.0
sp21,4.8,51.5
sp21,5.15,51.4
sp21,6.15,53.05
sp21,6.95,52.4
sp21,6.6,52.75
sp21,5.75,51.25
sp21,6.65,52.45
sp21,13.132915,47.737196
sp21,6.3,52.1
sp21,5.5,52.15
sp21,5.25,51.55
sp21,5.2,51.4
sp21,7.651466,52.167383
sp21,5.8,52.35
sp21,6.5,52.5
sp21,5.0,51.6
sp21,6.65,52.3
sp21,6.1,52.95
sp21,6.45,52.75
sp21,6.3,53.05
sp21,6.05,52.95
sp21,5.1,51.4
sp21,6.5,52.35
sp21,6.35,52.8
sp21,6.25,52.95
sp21,6.2,52.95
sp21,6.85,52.3
sp21,5.55,52.2
sp21,6.3,52.9
sp21,6.25,52.8
sp21,-9.918895,53.408278
sp21,6.65,53.0
sp21,7.479407,52.707293
sp21,5.7,52.35
sp21,4.75,51.5
sp21,6.85,52.25
sp21,-9.918686,53.409966
sp21,-9.922432,53.409139
sp21,5.5,52.2
sp21,6.3,52.4
sp21,6.3,52.85
sp21,6.85,52.15
sp21,-9.949536,53.45379
sp21,6.2,52.75
sp21,6.75,52.75
sp21,-9.99258,53.395511
sp21,6.25,53.05
sp21,5.2,52.15
sp21,-9.93751,53.39484
sp21,6.55,52.15
sp21,6.2,51.45
sp21,6.2,53.1
sp21,6.45,53.1
sp21,6.15,52.85
sp21,5.4,51.3
sp21,7.630436,52.352191
sp21,5.2,52.2
sp21,6.25,52.65
sp21,4.65,51.45
sp21,4.35,51.45
sp21,4.85,51.4
sp21,6.1,52.1
sp21,6.35,52.05
sp21,4.8,51.4
sp21,6.843286,52.113232
