sp,x,y
sp38,-45.0,-23.900139
sp38,-49.651333,-25.464472
sp38,-49.742889,-25.441861
sp38,-49.772275,-25.468825
sp38,-49.652211,-25.469583
sp38,-49.811111,-25.374639
sp38,-49.991917,-25.247556
sp38,-50.26175,-24.584056
