sp,x,y
sp18,-42.987172,-16.658272
sp18,-43.088928,-17.143067
sp18,-42.915072,-16.588811
sp18,-42.915219,-16.589181
sp18,-43.086514,-17.138464
sp18,-43.007778,-16.919472
sp18,-42.0,-16.596439
sp18,-42.98155,-16.6439
sp18,-42.8894,-16.5594
sp18,-43.008056,-16.919167
sp18,-42.915,-16.588889
sp18,-43.008028,-16.919056
sp18,-43.086389,-17.138333
sp18,-42.889444,-16.559444
