sp,x,y
sp27,-78.79,-4.62
sp27,-74.59,-9.48
sp27,-74.58,-9.47
sp27,-78.78,-4.62
sp27,-75.33,-10.58
sp27,-78.901389,-4.990278
sp27,-78.883333,-4.971389
