sp,x,y
sp31,-43.450556,-18.482778
sp31,-43.6367,-18.270444
sp31,-43.75,-18.85
sp31,-43.60029984,-18.24939919
sp31,-43.737472,-18.850917
sp31,-43.367778,-18.155556
sp31,-43.503056,-18.179444
sp31,-43.842111,-18.309278
sp31,-43.600278,-18.249444
sp31,-43.441389,-18.510278
